-5	-5	-0.594175068930218	-0.072903422311706
-5	-4	-0.603931988514084	-0.102504527458412
-5	-3	-0.606102641890903	-0.119556551270371
-5	-2	-0.600262259110008	-0.122705454476732
-5	-1	-0.563647959840106	-0.110349029852138
-5	0	-0.521114636842795	-0.080934050680591
-5	1	-0.476584269196082	-0.033330427520747
-5	2	-0.429926514301932	0.032755178520075
-5	3	-0.380132373439886	0.116773641387363
-5	4	-0.325648075677886	0.217720044083172
-5	5	-0.264798759338248	0.334549468841477
-4	-5	-0.580800937942623	-0.064297544948336
-4	-4	-0.587215753378454	-0.09703612451671
-4	-3	-0.560150478598552	-0.117305896375959
-4	-2	-0.521607707409056	-0.123393902898397
-4	-1	-0.479650449748876	-0.113047856504315
-4	0	-0.43660201494929	-0.083890297176799
-4	1	-0.393740794581722	-0.034327453215715
-4	2	-0.350640113892906	0.035616457229192
-4	3	-0.305410957496697	0.124524264450862
-4	4	-0.255683756682256	0.230543144219836
-4	5	-0.199333845331932	0.352120686165858
-3	-5	-0.54045894898707	-0.040982001083918
-3	-4	-0.512204808138512	-0.077433031954231
-3	-3	-0.474884917266814	-0.101887917134051
-3	-2	-0.431872945744308	-0.112310427564012
-3	-1	-0.386367593638642	-0.105471114288636
-3	0	-0.34219587224692	-0.077321193101225
-3	1	-0.301737962725124	-0.025180341103906
-3	2	-0.263656152652256	0.050002852295467
-3	3	-0.224219759089386	0.144926555828055
-3	4	-0.179877150106219	0.256549895541481
-3	5	-0.128127870156169	0.382947120655214
-2	-5	-0.460192666066299	-0.001150225880943
-2	-4	-0.426972172602141	-0.041542011697783
-2	-3	-0.38494198839089	-0.070931140040478
-2	-2	-0.33614895493705	-0.08738288036556
-2	-1	-0.284665530365535	-0.086683547384542
-2	0	-0.237935937374084	-0.061180479077389
-2	1	-0.201544227356425	-0.004984312138378
-2	2	-0.171017662494746	0.077793038774116
-2	3	-0.138678002048189	0.179922321025835
-2	4	-0.099946655858683	0.29726631336108
-2	5	-0.052508205897938	0.42807641121154
-1	-5	-0.376284409366724	0.057205437761318
-1	-4	-0.340308761654106	0.013442159485875
-1	-3	-0.294249385444231	-0.020603383624944
-1	-2	-0.239050788431713	-0.043972806060792
-1	-1	-0.177787042472329	-0.053447271311331
-1	0	-0.123858673607862	-0.035421623608407
-1	1	-0.096255701564329	0.029374434184319
-1	2	-0.076747304674725	0.12303117493326
-1	3	-0.051692136011122	0.232347804267116
-1	4	-0.017708907006239	0.354398280345986
-1	5	0.026400228165332	0.48849932491212
0	-5	-0.291669744725793	0.135724748805261
0	-4	-0.254906599097372	0.090149191287588
0	-3	-0.207328826766381	0.053683194147776
0	-2	-0.148991394764208	0.026414650206398
0	-1	-0.079882057954235	0.008478255895125
0	0	0	0
0	1	0.001214716894418	0.090776414057087
0	2	0.012327580539368	0.192521471339178
0	3	0.03358920792967	0.305350276072963
0	4	0.06531307439142	0.429432083161499
0	5	0.107824084041592	0.564937235967799
1	-5	-0.206874124273622	0.234942683369267
1	-4	-0.171632912248028	0.189532299050692
1	-3	-0.126124294774866	0.153940876307705
1	-2	-0.07121141746008	0.129067207680684
1	-1	-0.009798825142174	0.117942098905301
1	0	0.045135821291319	0.133689608199666
1	1	0.073039751422485	0.197124279650086
1	2	0.091710037189256	0.290747278264101
1	3	0.115693620921522	0.400372212760139
1	4	0.148563087325639	0.522886915320041
1	5	0.191532064836067	0.657557494491407
2	-5	-0.12100202083732	0.353985483405347
2	-4	-0.088998149070184	0.310178666889396
2	-3	-0.047871927566321	0.277493149549804
2	-2	0.000603004622849	0.257750462509049
2	-1	0.052479633923834	0.255012451440722
2	0	0.100030739083326	0.277121713942133
2	1	0.1364493883867	0.331142601562656
2	2	0.165737562435743	0.413387425378522
2	3	0.19617296910626	0.515871544286212
2	4	0.232757063722949	0.634034327647339
2	5	0.277921456985279	0.765919275799725
3	-5	-0.032209045725031	0.491158695033932
3	-4	-0.004215862202214	0.449386747009358
3	-3	0.032010130387914	0.419816934969635
3	-2	0.074555154287226	0.404397595159742
3	-1	0.12025125830972	0.406412055103491
3	0	0.164752237639683	0.430323800738454
3	1	0.204793812739129	0.479583237587056
3	2	0.241263619477962	0.553583823547829
3	3	0.278173162436963	0.648660183031771
3	4	0.319467550393205	0.761256874521948
3	5	0.367862753178999	0.889112630675709
4	-5	0.061449327706111	0.644581466286079
4	-4	0.085353454149218	0.604624518639706
4	-3	0.11706670816583	0.577478698113782
4	-2	0.154909602145877	0.564862676731431
4	-1	0.196558554643875	0.569188200876019
4	0	0.239333514873071	0.593241173677646
4	1	0.281276078377967	0.639180003385793
4	2	0.322380530763121	0.707281429938354
4	3	0.364541601810114	0.795893721353614
4	4	0.410433083681826	0.902801597560476
4	5	0.46241474898661	1.02604502141506
5	-5	0.161645784216968	0.812709005983385
5	-4	0.181661401599683	0.773998068344601
5	-3	0.209424648792616	0.74839812745394
5	-2	0.243539853087011	0.737301318532259
5	-1	0.282295689537382	0.7425052266696
5	0	0.323851306933584	0.765894241310427
5	1	0.366862462113442	0.809040365036171
5	2	0.411020033578313	0.872501703661184
5	3	0.457213289877211	0.955651306527088
5	4	0.507111650397314	1.05716397845445
5	5	0.562585354665518	1.17562690355747
